customer_id,first_name,last_name,email,phone_number,address,date_of_birth,registration_date,last_login_date,customer_segment,total_spent,loyalty_points,is_subscribed_to_newsletter
sdv-id-LbjZmX,Ricardo,Rodriguez,omcconnell@example.net,001-615-807-5758x5240,"222 Beacon St, Boston, MA 02116",1992-04-14 15:09:55,2019-11-27 11:19:09,2024-05-07 12:35:21,Premium,2791.88,3019,True
sdv-id-ZTSvTa,Charles,Mueller,josephrichard@example.org,753-591-8399,"121 Market St, San Francisco, CA 94102",1979-05-21 03:08:34,2020-02-28 15:07:29,2024-05-15 14:06:41,Standard,8665.11,8248,True
sdv-id-GjRnkR,Susan,Lee,delgadokara@example.org,(595)433-8233,"333 Spruce Ct, Phoenix, AZ 85001",1996-04-13 04:37:02,2021-03-03 02:56:36,2024-05-03 07:05:27,VIP,656.64,691,True
sdv-id-COPiRb,Ashley,Bryant,mooreamy@example.org,(783)945-5257,"666 SW Broadway, Portland, OR 97205",1991-11-28 16:02:50,2020-05-19 03:07:13,2024-05-23 18:19:48,Standard,1005.97,2704,True
sdv-id-DOoyfQ,Anthony,Lamb,ericlee@example.com,001-407-358-8119x94350,Sample Data,1985-09-15 18:48:25,2020-06-28 19:18:41,2024-04-04 17:31:33,Premium,540.84,3893,True
sdv-id-jLJwWk,Chelsey,Barnes,dshea@example.org,001-599-916-2162x82507,Sample Data,1980-07-09 02:46:54,2019-05-03 20:50:24,2024-05-10 03:43:03,Standard,16593.36,4857,True
sdv-id-RbPNQH,Beth,Navarro,rachelpadilla@example.net,365-475-0327,"666 Elm St, Dallas, TX 75201",2001-11-24 02:35:07,2022-12-18 12:24:08,2024-05-31 19:03:23,VIP,111.43,237,True
sdv-id-dKyutj,Rebecca,Davis,gallen@example.net,445-215-1921x8977,"444 Willow Way, San Antonio, TX 78201",2001-07-24 17:54:24,2023-11-22 00:30:02,2024-06-02 05:04:06,Premium,120.66,360,True
sdv-id-SmWwzF,Nicole,Miller,jessicahall@example.net,+1-362-767-6692,"789 Pine Ln, Los Angeles, CA 90001",1993-08-01 23:48:34,2019-12-15 11:54:29,2024-05-26 19:21:21,Premium,1105.1,1925,False
sdv-id-rgrYnC,Kelly,Harris,sgross@example.com,4529477476,"999 Riverfront Dr, Jacksonville, FL 32202",1986-09-27 12:14:16,2019-07-06 19:00:39,2024-05-12 10:50:02,Premium,974.83,4744,True
sdv-id-KieuXw,Pamela,Williams,angela35@example.net,(241)764-9771,"999 Riverfront Dr, Jacksonville, FL 32202",1995-12-17 23:51:46,2021-02-20 21:27:37,2024-06-02 04:33:04,VIP,183.61,2310,True
sdv-id-nUJISq,Darin,Smith,chambersnicholas@example.org,3312212984,"456 Oak Ave, Chicago, IL 60601",1996-04-05 10:24:30,2023-06-25 09:00:03,2024-06-01 18:52:32,Premium,1112.51,4105,True
sdv-id-JQkIsT,Jason,Lee,kelsey92@example.com,623.979.5337x3036,"787 Trade St, Charlotte, NC 28202",1985-12-14 23:45:05,2022-10-21 15:28:28,2024-03-08 23:57:57,Premium,4892.33,3198,False
sdv-id-IHWYOq,Stephanie,Foster,andrewbryant@example.com,001-586-425-8606x221,"555 Aspen Dr, San Diego, CA 92101",1990-04-19 06:58:33,2020-09-19 11:54:55,2024-06-01 01:52:46,Standard,269.95,1729,False
sdv-id-XNupNV,Amanda,Brown,laurapope@example.net,853-584-2476,"333 Pennsylvania Ave NW, Washington, DC 20004",1983-08-24 03:09:44,2019-06-28 05:25:58,2024-04-15 10:39:12,Standard,12812.96,1339,True
sdv-id-icrPAu,Tammy,Reynolds,gabrielmason@example.net,459-993-1469,"101 Birch Blvd, Houston, TX 77001",2000-10-13 02:14:46,2023-06-03 13:39:00,2024-05-25 01:32:02,Standard,603.17,529,True
sdv-id-JVUcDv,Daniel,Lopez,michellestark@example.org,719.470.7961x42155,"456 Oak Ave, Chicago, IL 60601",2002-08-14 19:46:15,2023-02-12 20:58:47,2024-06-02 01:04:54,Premium,111.86,213,True
sdv-id-sMNDXf,Paula,Walls,joyceconner@example.net,473.481.1150,"999 Riverfront Dr, Jacksonville, FL 32202",1972-06-25 08:39:11,2018-03-17 17:47:50,2023-11-21 04:33:19,VIP,1931.52,15816,False
sdv-id-JGHdPL,Dawn,Williams,josephking@example.net,673.765.6379x649,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1989-04-08 22:01:02,2020-08-15 14:21:35,2024-05-06 21:47:30,Standard,17453.59,3257,True
sdv-id-qUGRSU,Maria,Goodman,roberthuber@example.net,+1-636-909-3063x761,"333 Spruce Ct, Phoenix, AZ 85001",1990-02-17 01:38:16,2022-03-01 06:10:25,2024-05-16 19:48:05,VIP,1004.31,2602,True
sdv-id-OmBakF,Susan,Johnson,hornekaylee@example.org,203-200-3540,"777 Redwood Pkwy, San Jose, CA 95101",1999-04-07 19:39:48,2021-03-14 04:07:00,2024-05-10 12:39:22,Standard,154.19,528,True
sdv-id-jSyZsH,Bob,Mclaughlin,amanda86@example.com,+1-917-698-1954x94268,"456 Oak Ave, Chicago, IL 60601",2002-08-29 08:13:43,2023-04-05 16:23:24,2024-06-02 00:31:47,Premium,112.81,276,False
sdv-id-GtXGrW,Angel,Morton,beardbrandon@example.org,(678)902-9616x360,"999 Riverfront Dr, Jacksonville, FL 32202",1992-09-11 13:27:59,2020-12-13 16:20:43,2024-05-28 08:38:45,Standard,3162.03,3639,True
sdv-id-yVvDqD,Heather,Chandler,johnolsen@example.com,(500)669-4911x971,Sample Data,2000-06-17 23:30:07,2019-12-14 01:34:16,2024-06-02 08:43:07,Premium,111.34,211,True
sdv-id-lTiyPJ,Rachel,Davis,drakejoseph@example.org,676-560-2446,"101 Birch Blvd, Houston, TX 77001",1982-03-04 22:34:05,2019-06-14 23:49:55,2024-04-11 06:05:38,VIP,2811.21,3092,True
sdv-id-PuyNxu,Angela,Thomas,loribailey@example.net,221.798.9948x047,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1974-01-26 04:18:06,2018-04-11 15:35:13,2024-04-25 21:04:43,Premium,5650.72,16207,False
sdv-id-PFzzYe,Adam,Ho,guy56@example.org,952-755-6228,"111 16th St Mall, Denver, CO 80202",1977-01-13 03:16:24,2019-01-15 10:36:29,2024-04-19 13:18:18,Standard,17840.21,6873,True
sdv-id-aQqMGL,Robin,Avery,thompsonbrandon@example.org,8014896364,"555 Aspen Dr, San Diego, CA 92101",1987-09-16 21:20:21,2018-11-14 19:19:10,2024-05-14 20:57:16,Standard,241.39,1719,True
sdv-id-RZCjyn,Gregory,Thompson,jill25@example.com,+1-830-286-3520x405,"909 Pike Pl, Seattle, WA 98101",1969-09-15 02:46:35,2018-09-07 01:36:45,2024-03-01 16:08:46,Premium,14506.4,12757,False
sdv-id-SAcoVV,John,Taylor,robert09@example.org,4532473012,Sample Data,2001-04-04 10:43:06,2022-02-25 03:40:56,2024-06-02 09:45:40,Standard,111.32,189,True
sdv-id-IAzFlA,Donna,Juarez,zross@example.net,577-208-5007x901,"444 Willow Way, San Antonio, TX 78201",1990-09-11 04:30:22,2021-08-31 03:52:44,2024-04-14 19:24:31,VIP,2755.21,5164,True
sdv-id-EyVsGV,Samantha,Hodge,ljohnson@example.com,(577)406-7625,"777 Redwood Pkwy, San Jose, CA 95101",2003-01-30 00:29:16,2023-06-09 04:19:55,2024-06-02 11:11:10,Premium,111.32,186,True
sdv-id-yJmhuW,Sara,Newton,cookeemily@example.com,588.968.6022,"101 Birch Blvd, Houston, TX 77001",1980-03-24 07:04:03,2019-06-06 15:51:17,2024-03-28 04:34:29,Premium,22622.26,2580,True
sdv-id-GZNzzE,Brianna,Goodman,hayleytorres@example.org,(335)659-3586x9658,"111 16th St Mall, Denver, CO 80202",1979-07-22 06:04:32,2018-09-01 02:27:12,2024-03-09 04:39:06,VIP,21381.67,5003,True
sdv-id-izVHXU,Elizabeth,Rowe,justinburns@example.net,805-601-3750x833,"333 Spruce Ct, Phoenix, AZ 85001",1994-12-02 03:45:31,2022-11-09 13:58:57,2024-05-26 14:22:37,VIP,460.85,467,False
sdv-id-kCZEgA,Isaiah,Lynch,bjones@example.com,(740)614-9179,"111 16th St Mall, Denver, CO 80202",1996-03-26 10:20:32,2020-06-17 13:13:00,2024-05-30 18:20:58,VIP,324.04,4725,False
sdv-id-hxYrJt,Gary,Rodriguez,ndaniel@example.org,+1-636-685-4018x68100,"444 Willow Way, San Antonio, TX 78201",2002-05-01 19:48:56,2022-04-08 09:08:37,2024-06-01 12:14:45,Standard,111.36,183,False
sdv-id-Ptcyoc,Sara,Smith,shannon80@example.org,932-665-3041x6643,"999 Riverfront Dr, Jacksonville, FL 32202",1988-12-18 11:11:25,2021-03-18 02:06:22,2024-05-19 12:52:34,Standard,1925.9,7048,False
sdv-id-ADXegS,Anthony,Evans,sarahhiggins@example.org,541-778-0836,"555 Aspen Dr, San Diego, CA 92101",1995-10-27 04:30:19,2021-08-13 17:42:08,2024-06-01 11:46:26,Premium,890.0,1829,False
sdv-id-GZWnVj,Ann,Singh,brittanyvelasquez@example.net,391.805.7887,"101 Birch Blvd, Houston, TX 77001",1970-05-13 16:07:53,2018-07-09 08:49:28,2023-12-06 09:01:58,Standard,13499.89,11961,False
sdv-id-YOgYEI,Joel,Bowers,anthonyhansen@example.net,(982)578-7492,"101 Birch Blvd, Houston, TX 77001",1976-09-29 21:29:11,2021-02-03 16:22:26,2024-03-11 07:01:25,VIP,15384.04,12534,False
sdv-id-sTxLDn,Timothy,Monroe,sarahnguyen@example.net,001-384-883-4606,"333 Pennsylvania Ave NW, Washington, DC 20004",1993-04-12 04:37:00,2020-09-19 17:53:05,2024-04-24 04:04:16,Standard,139.35,1393,True
sdv-id-wFNqMw,Karen,Ramos,helen77@example.org,+1-264-568-9681x2181,"565 High St, Columbus, OH 43215",1986-06-30 07:27:19,2020-05-30 21:22:55,2024-05-20 23:53:54,Premium,1570.51,2586,True
sdv-id-xuyTxA,Lee,Foster,jacksonrichard@example.com,478-384-3701x61409,"666 Elm St, Dallas, TX 75201",1978-05-16 00:15:28,2019-07-11 04:06:35,2024-04-20 09:32:57,Standard,9025.74,7686,False
sdv-id-jyuHul,Mark,Reyes,pagelynn@example.net,001-716-682-3344,"999 Riverfront Dr, Jacksonville, FL 32202",1976-03-28 02:53:15,2019-07-10 14:29:32,2024-04-29 23:13:35,Standard,6450.76,9504,True
sdv-id-qLFXzA,Michael,Simpson,guerrajames@example.net,001-340-261-3113,"555 Las Vegas Blvd S, Las Vegas, NV 89109",2001-06-28 01:59:48,2022-03-20 00:28:44,2024-06-02 04:59:33,Premium,116.32,292,True
sdv-id-MYIcim,Natasha,Robinson,valerie52@example.org,923-980-7862,"666 SW Broadway, Portland, OR 97205",1967-07-22 07:36:55,2018-03-20 20:32:27,2023-12-17 14:57:34,Premium,23757.71,22268,True
sdv-id-MrROMb,Mitchell,Freeman,douglasbrown@example.com,(314)600-9904,"456 Oak Ave, Chicago, IL 60601",1969-02-24 12:12:05,2018-06-18 10:38:49,2023-10-31 05:45:00,Standard,21602.64,21099,True
sdv-id-TKjHpk,Joshua,Odom,tracieryan@example.com,934-922-1366,"343 Monument Cir, Indianapolis, IN 46204",1972-01-15 00:49:25,2018-10-17 16:13:15,2024-03-09 09:56:35,Standard,16996.18,14608,False
sdv-id-SwsCvf,Matthew,Porter,carlos22@example.com,7683284098,"777 Redwood Pkwy, San Jose, CA 95101",1993-09-04 04:38:11,2020-02-14 23:24:11,2024-05-23 06:29:17,Standard,186.81,1158,True
sdv-id-UOyHHQ,Debra,Barnett,hannah96@example.com,402-849-2716,"666 SW Broadway, Portland, OR 97205",1977-02-22 04:23:51,2018-06-28 07:31:31,2024-05-28 02:08:52,Premium,12347.02,12850,True
sdv-id-hSZUDP,Jessica,Bird,jeffrey23@example.com,676-939-9138,"999 Riverfront Dr, Jacksonville, FL 32202",1972-08-10 20:40:26,2019-01-31 00:12:36,2024-01-09 07:50:40,Premium,17311.86,30000,False
sdv-id-CoBvCu,Julia,Morales,hayleynelson@example.org,562.869.1330,"787 Trade St, Charlotte, NC 28202",1984-08-22 03:33:16,2018-05-14 05:44:34,2024-05-27 09:32:02,Standard,153.41,2900,True
sdv-id-cHEexj,Adam,Romero,kingnancy@example.net,+1-684-769-4119x4447,"666 Elm St, Dallas, TX 75201",1996-02-06 02:27:56,2022-09-13 04:27:44,2024-05-28 23:26:08,VIP,9275.18,2543,False
sdv-id-UOyDoD,Edwin,Hayes,brittanymartin@example.org,+1-236-538-1680x183,"222 Beacon St, Boston, MA 02116",1971-06-08 18:06:03,2018-10-31 16:45:51,2024-03-08 01:53:05,Standard,25370.98,7629,True
sdv-id-COPxiA,Eric,Leon,xdillon@example.com,640-240-0529x58159,"909 Pike Pl, Seattle, WA 98101",1987-06-28 22:40:33,2019-05-24 21:12:00,2024-05-08 16:41:40,VIP,7624.53,5543,True
sdv-id-QUDdFj,Timothy,Jones,rossjohn@example.org,792-301-9804x0175,"111 16th St Mall, Denver, CO 80202",1993-05-26 20:25:57,2023-04-01 18:58:49,2024-06-01 23:55:19,Standard,1641.96,3339,False
sdv-id-uknMic,Kelsey,Richard,desireenorman@example.org,607.388.1464x2835,"555 Las Vegas Blvd S, Las Vegas, NV 89109",2000-05-03 08:39:36,2021-10-15 17:11:18,2024-05-29 03:00:32,Standard,111.63,265,False
sdv-id-ZFtMQK,John,Humphrey,hwall@example.org,(696)346-6973x326,"111 16th St Mall, Denver, CO 80202",1984-07-31 17:43:22,2018-12-29 21:52:30,2024-05-29 05:21:07,Premium,7534.89,4231,False
sdv-id-KkdQjm,John,Gallegos,christopher10@example.com,(596)706-0822x43078,"333 Pennsylvania Ave NW, Washington, DC 20004",1981-03-20 05:40:49,2019-11-29 01:41:45,2024-05-23 04:37:44,Premium,3697.59,20398,True
sdv-id-CnakrQ,Roger,Nichols,simpsoncourtney@example.net,(797)783-6711x15603,"909 Pike Pl, Seattle, WA 98101",2001-05-19 02:15:02,2023-04-24 03:11:39,2024-05-30 14:06:01,Premium,111.32,310,False
sdv-id-ioGCUE,David,Ali,paigewest@example.org,581.628.3571x430,"787 Trade St, Charlotte, NC 28202",1979-12-22 06:29:14,2018-07-29 00:29:46,2024-04-23 23:05:57,Standard,7430.29,10705,True
sdv-id-TdOcJa,Nicole,Smith,hgibson@example.com,2407099663,"101 Birch Blvd, Houston, TX 77001",1997-07-14 08:16:33,2022-09-12 06:23:27,2024-05-27 17:53:02,Standard,233.16,198,False
sdv-id-hfdTDL,Alexander,Harris,alejandra46@example.org,9716033806,"111 16th St Mall, Denver, CO 80202",1981-11-21 23:11:49,2018-05-01 10:55:18,2024-03-12 21:44:24,Standard,11927.3,10604,True
sdv-id-RCyCGc,John,White,mdavis@example.org,697-938-1650,"111 16th St Mall, Denver, CO 80202",1988-06-10 20:36:10,2018-08-23 03:43:15,2024-05-26 02:45:12,Premium,210.49,1244,True
sdv-id-jSuPOI,Elizabeth,Dawson,clarkbianca@example.net,(931)283-4891x2862,"456 Oak Ave, Chicago, IL 60601",1999-07-16 01:25:14,2023-08-14 03:03:40,2024-05-31 16:21:34,Premium,1038.41,4441,True
sdv-id-JLbLxv,Jennifer,Johnson,aliciacurtis@example.com,(301)533-5924x877,"444 Willow Way, San Antonio, TX 78201",1998-08-30 13:52:23,2022-11-05 14:05:24,2024-04-30 21:39:49,Standard,3012.55,905,True
sdv-id-KEhYsd,Christina,Pierce,longjuan@example.net,(308)407-5830x681,"666 SW Broadway, Portland, OR 97205",2002-01-06 01:06:17,2020-11-01 18:14:42,2024-06-02 08:38:20,Standard,112.03,209,True
sdv-id-gfSqsE,Ryan,Vincent,david30@example.org,826-328-0047,"456 Oak Ave, Chicago, IL 60601",1971-04-20 22:44:28,2018-08-15 21:24:06,2024-03-05 18:49:28,Premium,22611.34,6466,False
sdv-id-wDHGwg,Laura,Gibson,mhicks@example.net,9525458823,"666 Elm St, Dallas, TX 75201",1977-08-13 14:15:52,2018-05-14 17:11:41,2024-05-03 12:23:55,VIP,17637.97,8884,False
sdv-id-iuhqiy,Jose,Dunn,christopherbarnes@example.com,418-504-8111,"789 Pine Ln, Los Angeles, CA 90001",1993-11-28 13:42:25,2019-11-18 21:01:29,2024-05-05 18:58:53,Standard,133.87,416,True
sdv-id-iMIfMD,Jason,Bennett,hamiltonkelly@example.com,990.639.9757x6607,"333 Pennsylvania Ave NW, Washington, DC 20004",1982-06-14 05:36:13,2018-11-30 19:52:53,2024-04-18 06:57:24,Standard,14475.84,6327,True
sdv-id-peTnvE,Patrick,White,howelldonald@example.net,001-255-951-6316x14088,"333 Spruce Ct, Phoenix, AZ 85001",1993-05-21 06:07:23,2021-01-10 07:04:43,2024-05-19 22:52:43,Standard,1924.02,441,True
sdv-id-yuwYUP,Ashley,Tran,xwaters@example.net,375.844.7583x0496,"555 Aspen Dr, San Diego, CA 92101",1990-08-05 09:07:51,2019-05-06 03:35:14,2024-05-22 02:19:23,Premium,138.31,5096,True
sdv-id-RsPDaq,Zachary,Munoz,hawkinscaitlin@example.net,001-902-412-3133x422,"999 Riverfront Dr, Jacksonville, FL 32202",1981-03-21 10:27:57,2021-12-30 10:30:35,2024-04-02 14:03:35,VIP,1713.51,7260,False
sdv-id-fnTGoD,Stacy,Butler,dorothy19@example.org,(317)852-6386x5793,Sample Data,1972-01-12 16:02:39,2018-09-24 06:38:16,2023-10-31 05:45:00,VIP,22296.2,11588,True
sdv-id-rPsTLJ,Cristina,Mathis,romerojessica@example.com,273-414-2094x40416,"212 Cedar Rd, Philadelphia, PA 19101",1997-09-19 20:59:30,2022-12-10 17:49:41,2024-05-28 03:53:50,Premium,458.49,1044,False
sdv-id-oQwwXo,Lisa,Ferrell,matthewmclaughlin@example.net,240-217-7320x64027,"333 Spruce Ct, Phoenix, AZ 85001",1998-08-10 09:32:16,2021-04-25 01:14:55,2024-06-02 04:44:13,Standard,161.77,464,False
sdv-id-MzaMAi,Tyler,Foster,iedwards@example.net,(676)861-4983x87638,"909 Pike Pl, Seattle, WA 98101",1973-06-24 09:58:52,2018-03-02 07:02:22,2024-05-27 23:00:31,Premium,6547.43,8460,False
sdv-id-uDXBdu,Bianca,Green,xglenn@example.net,3326404734,"777 E Pratt St, Baltimore, MD 21202",1973-05-07 18:31:51,2018-04-22 04:53:09,2024-04-25 19:34:36,Premium,4133.67,14734,True
sdv-id-cgrHFD,David,Bryan,gibsonscott@example.com,001-645-809-8815x9804,"333 Spruce Ct, Phoenix, AZ 85001",1974-12-11 04:14:36,2020-01-12 06:15:49,2024-01-13 15:53:23,VIP,25143.47,17346,True
sdv-id-GpMAnt,Nicole,Vega,gordoncorey@example.org,868.476.0088x014,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1970-03-07 12:26:56,2019-01-14 03:15:57,2024-04-27 18:33:26,Standard,20189.62,19024,True
sdv-id-VpnCMH,Stephanie,Jacobs,deniseweber@example.org,701.695.4178x496,"121 Market St, San Francisco, CA 94102",1977-05-03 17:45:19,2019-03-17 15:53:12,2024-04-21 11:36:30,Standard,16419.92,4932,True
sdv-id-OxrGii,Steven,Cooley,asilva@example.org,(448)998-6086x8127,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1981-08-15 10:30:11,2021-11-09 02:17:02,2024-04-30 15:43:27,Premium,19380.42,15506,True
sdv-id-xlnPqL,Jason,Lewis,sking@example.net,783-366-8995x7581,"222 Beacon St, Boston, MA 02116",1996-02-20 01:37:32,2019-04-21 16:29:51,2024-05-29 17:59:35,Standard,111.58,1176,False
sdv-id-qDXyAK,Cody,Crawford,rsanchez@example.com,(972)828-0563x896,"565 High St, Columbus, OH 43215",1987-11-21 09:43:29,2019-09-25 01:44:29,2024-05-08 21:05:34,VIP,4430.36,3434,False
sdv-id-UNWlvc,Frank,Chan,bennettdalton@example.net,001-987-978-6204,"333 Spruce Ct, Phoenix, AZ 85001",1995-11-11 11:42:29,2023-03-21 00:31:22,2024-05-15 16:50:01,Standard,3831.79,687,False
sdv-id-tmYzGJ,Kimberly,Sanders,robert35@example.com,+1-936-713-4060x7846,"212 Cedar Rd, Philadelphia, PA 19101",1976-09-27 15:48:59,2018-12-07 10:35:17,2023-10-31 05:45:00,Standard,1628.39,5447,False
sdv-id-JmLrYY,Terri,Martin,tyler63@example.net,449.865.8445,"666 Elm St, Dallas, TX 75201",1998-12-09 14:05:43,2023-06-15 06:22:29,2024-05-30 06:58:54,Standard,111.58,2459,True
sdv-id-xXItIt,Elizabeth,Wise,russellking@example.com,+1-718-274-4274x789,"333 Spruce Ct, Phoenix, AZ 85001",1996-07-26 07:10:11,2022-05-02 14:57:39,2024-05-28 22:14:19,Premium,581.18,1383,True
sdv-id-LJpeSi,Rodney,Wilson,qlyons@example.net,+1-880-545-4913x52879,"789 Pine Ln, Los Angeles, CA 90001",1982-02-04 05:49:59,2020-01-18 18:08:15,2024-05-20 06:47:03,VIP,9565.14,13488,True
sdv-id-xPFTFi,Elizabeth,Martinez,lauramartinez@example.org,+1-928-694-6812x38195,"333 Pennsylvania Ave NW, Washington, DC 20004",1989-09-18 05:55:20,2022-12-28 17:56:42,2024-05-18 14:20:21,Standard,2344.82,9602,True
sdv-id-XkanKj,Jacqueline,Snyder,elucas@example.net,5093795985,"565 High St, Columbus, OH 43215",1995-12-24 03:59:12,2019-09-08 21:56:00,2024-05-31 12:47:37,Premium,113.35,2864,True
sdv-id-MfFmLj,Thomas,King,pberger@example.com,+1-320-313-5695,"444 Willow Way, San Antonio, TX 78201",1982-06-17 02:16:31,2019-01-08 15:25:02,2024-05-21 14:13:47,VIP,13477.62,6097,True
sdv-id-JmuwAN,John,Scott,jasonrobinson@example.org,(276)972-6403,"444 Woodward Ave, Detroit, MI 48226",1976-02-19 06:28:32,2019-09-12 06:13:26,2024-04-16 15:43:52,Standard,12727.27,14466,True
sdv-id-FGswYs,Justin,Holland,dustinchavez@example.net,560-200-5201x77703,"333 Spruce Ct, Phoenix, AZ 85001",1986-05-24 03:19:32,2019-12-26 00:46:08,2024-05-16 22:39:06,Standard,322.43,2545,False
sdv-id-pwkpqw,Christopher,Morgan,kendracruz@example.com,750.450.0032x92424,"666 Elm St, Dallas, TX 75201",1974-07-26 14:58:14,2018-03-17 12:03:35,2023-12-31 11:50:58,VIP,16393.89,9745,False
sdv-id-plMTnP,Miguel,Brooks,wangtonya@example.org,(779)474-6738,"121 Market St, San Francisco, CA 94102",1973-03-06 15:24:12,2018-04-25 07:07:18,2024-04-25 18:55:36,Standard,4694.82,6692,True
sdv-id-aRMyHK,Alan,Park,williamkelly@example.com,5317028547,"555 Aspen Dr, San Diego, CA 92101",1989-04-02 07:05:21,2019-11-11 12:04:53,2024-05-20 16:20:19,Premium,317.37,1406,True
sdv-id-GvyzAR,Gregory,Clark,bridgescynthia@example.com,001-438-962-9968,"222 Beacon St, Boston, MA 02116",2002-11-28 03:07:04,2022-08-10 11:09:32,2024-06-02 08:00:40,Standard,111.32,182,True
sdv-id-uuMIeX,Nicole,Ballard,troysingh@example.com,732.874.3019x0383,"343 Monument Cir, Indianapolis, IN 46204",1978-11-01 17:28:23,2019-01-20 22:12:48,2024-04-22 06:14:38,Premium,2265.85,8118,True
sdv-id-magMEG,Jason,Hurst,cwilson@example.net,499.759.5302x94828,"666 SW Broadway, Portland, OR 97205",1989-10-30 19:46:26,2020-09-17 06:19:46,2024-05-25 07:41:30,Standard,3593.48,5020,False
sdv-id-fLzNQR,Jade,Bell,ztran@example.org,989-579-5950x21839,"456 Oak Ave, Chicago, IL 60601",1978-01-17 05:10:26,2018-06-30 02:48:24,2024-04-05 04:55:41,Standard,5859.97,6679,True
sdv-id-HHtLWj,Joseph,Ferguson,matthew54@example.com,001-348-307-6248x718,"787 Trade St, Charlotte, NC 28202",1991-05-02 17:51:26,2020-01-20 10:48:49,2024-05-28 16:05:13,Standard,921.27,3174,True
sdv-id-lPMnrD,Kevin,Li,valerie65@example.org,286-448-9705x404,"123 Maple St, New York, NY 10001",1980-02-22 16:15:34,2022-06-18 08:37:23,2024-03-31 13:30:59,Premium,3077.14,10265,False
sdv-id-XIbsKk,Lindsay,Walker,davidpeck@example.net,609-461-1971,"999 Riverfront Dr, Jacksonville, FL 32202",1994-10-09 21:04:14,2022-04-04 11:09:22,2024-05-25 15:31:40,VIP,112.03,7001,True
sdv-id-EslrXO,Marc,Valentine,lbailey@example.org,(642)817-6467x3374,"666 Elm St, Dallas, TX 75201",1986-12-06 11:03:14,2021-03-26 07:58:42,2024-05-11 01:23:45,Standard,5071.38,3784,True
sdv-id-tHkuks,Kimberly,Russell,dalefrank@example.com,580.937.0619x56380,"666 Elm St, Dallas, TX 75201",1994-03-19 19:36:02,2022-08-13 07:14:57,2024-05-29 11:06:25,Standard,408.83,1726,True
sdv-id-moxGwh,Christopher,Jones,quinnduane@example.net,206-253-0424,"565 High St, Columbus, OH 43215",1987-05-29 17:43:53,2019-10-04 10:15:13,2024-05-31 12:33:52,Standard,1544.65,2354,True
sdv-id-gOFdDN,Jonathan,Johnson,clarkdonald@example.net,462.902.0248,"456 Oak Ave, Chicago, IL 60601",1968-07-03 09:13:49,2018-05-14 20:00:25,2024-01-25 05:43:41,Standard,18557.32,28378,False
sdv-id-wmSWsE,Robin,Johnson,rconner@example.com,(439)975-1091x2067,"555 Aspen Dr, San Diego, CA 92101",1988-02-26 09:08:47,2020-03-01 07:33:50,2024-05-25 20:07:24,Premium,2819.84,6305,False
sdv-id-DsLlUW,Andrew,Osborne,andrew52@example.org,617-607-7357x141,"444 Willow Way, San Antonio, TX 78201",1970-05-29 14:39:55,2021-04-14 20:29:09,2024-01-06 18:03:42,Standard,24004.26,16345,False
sdv-id-IgSbtF,Bradley,Lee,harrishector@example.org,(402)556-9967x42264,"787 Trade St, Charlotte, NC 28202",1986-04-09 00:22:51,2021-11-28 20:48:33,2024-05-14 16:18:28,VIP,4237.41,1348,True
sdv-id-saDIUq,Mark,Lewis,maryhill@example.org,001-224-309-5047x5225,"333 Pennsylvania Ave NW, Washington, DC 20004",1993-06-15 17:56:37,2020-12-03 00:30:35,2024-06-01 09:12:48,Standard,2257.77,1389,True
sdv-id-dxxVOW,Jonathan,Torres,joshuadiaz@example.com,001-695-229-9292x32745,"555 Aspen Dr, San Diego, CA 92101",1998-05-06 08:15:36,2019-11-18 15:55:13,2024-06-02 07:38:21,Premium,111.67,340,True
sdv-id-wXSmcR,Nina,Pratt,danielpeterson@example.net,001-838-724-4531x26723,"777 E Pratt St, Baltimore, MD 21202",1975-08-21 06:03:19,2018-10-30 02:43:20,2024-05-12 09:16:49,Premium,12700.64,18743,False
